Gender,Nationality,Class Level,Age,School Type,Main Administration,Candidacy type,Degree
female,Saudi,1,11,Private,Eastern,Self-Candidacy,653
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,607
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,507
female,Saudi,1,11,Governmental,Bahah,Self-Candidacy,620
male,Saudi,2,14,Private,Mecca,Self-Candidacy,647
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,707
male,Saudi,1,11,Governmental,Qaseem,Talented-Candidacy,493
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,553
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,473
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,540
male,Saudi,1,11,Private,Madinah,Self-Candidacy,527
female,Saudi,1,11,Private,Mecca,Talented-Candidacy,587
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,573
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,693
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,507
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,560
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,493
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,640
male,Saudi,1,11,Governmental,Qaseem,Talented-Candidacy,540
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,400
female,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,667
female,Saudi,1,11,Private,Mecca,Self-Candidacy,573
male,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,440
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,680
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,440
female,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,653
male,Saudi,1,11,Private,Aseer,Self-Candidacy,620
male,Saudi,1,11,Private,Eastern,Self-Candidacy,520
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,653
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,460
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,487
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,593
male,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,593
female,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,440
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,607
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,560
male,Saudi,1,11,Governmental,Madinah,Self-Candidacy,593
male,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,327
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,680
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,640
male,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,487
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,540
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,573
female,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,540
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,607
female,Saudi,1,11,Private,Mecca,Self-Candidacy,667
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,693
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,620
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,440
male,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,607
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,620
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,640
female,Saudi,1,11,Private,Eastern,Self-Candidacy,707
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,400
female,Saudi,1,11,Governmental,Tabuk,Talented-Candidacy,633
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,573
female,Saudi,1,11,Private,Eastern,Self-Candidacy,560
male,Saudi,1,11,Private,Eastern,Self-Candidacy,667
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,493
female,Saudi,1,11,Private,Mecca,Self-Candidacy,587
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,573
female,Saudi,1,11,Governmental,Bahah,Self-Candidacy,593
male,Saudi,1,11,Governmental,Bahah,Talented-Candidacy,593
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,593
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,487
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,440
male,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,553
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,680
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,633
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,667
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,520
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,493
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,473
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,667
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,667
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,693
female,Saudi,1,11,Governmental,Jazan,Talented-Candidacy,640
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,607
female,Saudi,1,11,Private,Eastern,Self-Candidacy,573
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,573
male,Saudi,1,11,Governmental,Bahah,Talented-Candidacy,667
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,667
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,540
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,540
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,633
male,Saudi,1,11,Private,Eastern,Talented-Candidacy,560
female,Saudi,1,11,Foreign,Eastern,Self-Candidacy,573
female,Saudi,1,11,Private,Qaseem,Self-Candidacy,527
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,520
female,Saudi,1,11,Foreign,Eastern,Self-Candidacy,573
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,473
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,573
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,560
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,653
male,Saudi,1,11,Private,Eastern,Self-Candidacy,460
male,Saudi,1,11,Private,Mecca,Self-Candidacy,553
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,507
female,Saudi,1,11,Private,Mecca,Self-Candidacy,620
male,Saudi,2,14,Private,Mecca,Self-Candidacy,720
female,Saudi,1,11,Private,Qaseem,Self-Candidacy,640
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,493
male,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,527
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,560
female,Saudi,1,11,Private,Eastern,Self-Candidacy,520
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,620
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,633
female,Saudi,1,11,Governmental,Hail,Talented-Candidacy,447
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,627
male,Saudi,1,11,Governmental,Bahah,Talented-Candidacy,560
female,Saudi,1,11,Governmental,Qaseem,Talented-Candidacy,493
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,367
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,693
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,460
male,Saudi,1,11,Governmental,Hail,Talented-Candidacy,460
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,540
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,487
female,Saudi,1,11,Governmental,Jawf,Talented-Candidacy,540
male,Saudi,1,11,Private,Madinah,Self-Candidacy,620
male,Saudi,1,11,Private,Mecca,Self-Candidacy,540
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,527
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,693
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,487
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,520
male,Saudi,1,11,Private,Eastern,Self-Candidacy,553
male,Saudi,1,11,Private,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,693
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,633
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,680
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,507
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,460
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,473
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,607
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,487
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,693
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,487
female,Saudi,1,11,Private,Mecca,Self-Candidacy,653
female,Saudi,1,11,Private,Riyadh,Talented-Candidacy,553
male,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,520
female,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,560
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,680
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,633
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,587
female,Saudi,1,11,Governmental,Hail,Talented-Candidacy,493
male,Saudi,1,11,Private,Eastern,Self-Candidacy,667
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,520
male,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,460
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,620
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,667
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,447
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,607
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,593
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,607
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,540
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,607
female,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,707
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,607
male,Saudi,1,11,Private,Mecca,Self-Candidacy,653
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,620
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,593
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,633
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,753
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,640
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,507
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,593
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,560
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,587
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,640
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,640
female,Saudi,2,14,Governmental,Bahah,Self-Candidacy,587
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,620
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,507
male,Saudi,1,11,Governmental,Aseer,Talented-Candidacy,427
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,667
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,593
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,593
male,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,473
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,593
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,620
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,633
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,587
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,573
male,Saudi,1,11,Governmental,Bahah,Talented-Candidacy,540
female,Saudi,1,11,Foreign,Mecca,Self-Candidacy,607
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,553
male,Saudi,1,11,Private,Eastern,Self-Candidacy,520
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,540
male,Saudi,1,11,Private,Eastern,Self-Candidacy,473
female,Saudi,1,11,Private,Mecca,Self-Candidacy,607
female,Saudi,1,11,Governmental,Bahah,Talented-Candidacy,640
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,507
female,Saudi,1,11,Private,Mecca,Self-Candidacy,540
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,487
male,Saudi,1,11,Private,Mecca,Self-Candidacy,573
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,540
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,553
male,Saudi,1,11,Foreign,Mecca,Self-Candidacy,507
male,Saudi,1,11,Private,Tabuk,Self-Candidacy,633
female,Saudi,1,11,Private,Mecca,Self-Candidacy,680
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,553
male,Saudi,1,11,Private,Eastern,Talented-Candidacy,560
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,540
male,Saudi,1,11,Governmental,Jawf,Talented-Candidacy,460
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,653
male,Saudi,1,11,Private,Mecca,Self-Candidacy,640
female,Saudi,1,11,Private,Mecca,Self-Candidacy,633
female,Saudi,1,11,Private,Mecca,Self-Candidacy,667
male,Saudi,1,11,Private,Mecca,Self-Candidacy,593
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,553
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,487
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,493
female,Saudi,1,11,Private,Mecca,Self-Candidacy,527
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,447
female,Saudi,1,11,Foreign,Eastern,Self-Candidacy,640
male,Saudi,1,11,Foreign,Eastern,Self-Candidacy,593
male,Saudi,1,11,Private,Mecca,Self-Candidacy,720
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,540
male,Saudi,1,11,Governmental,Aseer,Talented-Candidacy,620
female,Saudi,1,11,Private,Mecca,Self-Candidacy,653
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,473
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,527
female,Saudi,1,11,Private,Eastern,Self-Candidacy,553
female,Saudi,1,11,Governmental,Bahah,Self-Candidacy,487
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,620
female,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,633
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,427
female,Saudi,1,11,Private,Mecca,Self-Candidacy,593
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,587
female,Saudi,1,11,Private,Eastern,Self-Candidacy,440
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,520
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,527
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,653
male,Saudi,3,17,Private,Mecca,Self-Candidacy,667
male,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,447
male,Saudi,1,11,Private,Mecca,Self-Candidacy,633
female,Saudi,1,11,Private,Eastern,Self-Candidacy,633
male,Saudi,1,11,Private,Eastern,Self-Candidacy,707
male,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,593
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,653
male,Saudi,1,11,Private,Eastern,Self-Candidacy,493
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,640
male,Saudi,1,11,Private,Hail,Talented-Candidacy,620
female,Saudi,1,11,Foreign,Eastern,Self-Candidacy,520
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,653
male,Saudi,1,11,Private,Eastern,Self-Candidacy,653
male,Saudi,1,11,Governmental,Jawf,Talented-Candidacy,493
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,733
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,560
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,620
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,573
male,Saudi,1,11,Governmental,Jazan,Talented-Candidacy,440
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,560
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,640
male,Saudi,1,11,Governmental,Hudud-Shimaliyyah,Talented-Candidacy,633
male,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,520
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,527
male,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,387
male,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,540
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,427
male,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,493
male,Saudi,1,11,Private,Eastern,Self-Candidacy,473
male,Saudi,1,11,Governmental,Jazan,Self-Candidacy,493
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,560
female,Saudi,1,11,Private,Mecca,Self-Candidacy,507
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,680
male,Saudi,1,11,Private,Mecca,Self-Candidacy,527
female,Saudi,1,11,Private,Eastern,Self-Candidacy,653
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,520
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,640
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,640
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,460
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,573
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,473
male,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,587
female,Saudi,1,11,Private,Mecca,Self-Candidacy,620
male,Saudi,1,11,Private,Mecca,Self-Candidacy,520
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,573
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,507
female,Saudi,1,11,Private,Eastern,Self-Candidacy,447
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,653
male,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,427
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,447
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,753
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,573
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,540
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,493
male,Saudi,1,11,Governmental,Madinah,Self-Candidacy,553
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,640
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,607
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,653
male,Saudi,1,11,Private,Madinah,Self-Candidacy,527
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,520
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,693
female,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,540
male,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,640
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,640
female,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,680
male,Saudi,1,11,Private,Eastern,Self-Candidacy,507
male,Saudi,1,11,Governmental,Qaseem,Talented-Candidacy,587
female,Saudi,1,11,Private,Mecca,Self-Candidacy,707
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,553
female,Saudi,1,11,Governmental,Eastern,Talented-Candidacy,560
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,540
female,Saudi,1,11,Private,Riyadh,Self-Candidacy,573
male,Saudi,1,11,Private,Eastern,Self-Candidacy,527
male,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,587
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,507
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,573
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,620
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,587
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,493
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,633
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,553
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,460
female,Saudi,3,17,Governmental,Riyadh,Talented-Candidacy,473
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,700
female,Saudi,1,11,Foreign,Riyadh,Self-Candidacy,427
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,587
male,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,447
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,587
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,587
female,Saudi,1,11,Private,Eastern,Self-Candidacy,653
male,Saudi,1,11,Private,Mecca,Self-Candidacy,633
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,693
male,Saudi,1,11,Private,Riyadh,Talented-Candidacy,667
female,Saudi,1,11,Private,Mecca,Self-Candidacy,607
female,Saudi,1,11,Governmental,Tabuk,Talented-Candidacy,520
female,Saudi,1,11,Governmental,Qaseem,Talented-Candidacy,633
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,520
male,Saudi,1,11,Private,Madinah,Self-Candidacy,653
male,Saudi,1,11,Governmental,Madinah,Talented-Candidacy,607
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,653
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,773
female,Saudi,1,11,Private,Mecca,Self-Candidacy,653
female,Saudi,1,11,Foreign,Mecca,Self-Candidacy,527
female,Saudi,1,11,Governmental,Jazan,Self-Candidacy,440
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,507
female,Saudi,1,11,Governmental,Jazan,Talented-Candidacy,707
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,633
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,680
female,Saudi,1,11,Private,Eastern,Self-Candidacy,607
female,Saudi,1,11,Governmental,Mecca,Talented-Candidacy,427
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,427
male,Saudi,1,11,Governmental,Eastern,Self-Candidacy,620
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,553
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,447
male,Saudi,1,11,Private,Mecca,Self-Candidacy,553
female,Saudi,1,11,Governmental,Tabuk,Talented-Candidacy,593
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,447
female,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,560
male,Saudi,1,11,Private,Riyadh,Talented-Candidacy,720
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,573
male,Saudi,1,11,Governmental,Riyadh,Self-Candidacy,667
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,540
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,553
female,Saudi,1,11,Governmental,Eastern,Self-Candidacy,640
female,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,507
male,Saudi,1,11,Governmental,Mecca,Self-Candidacy,527
male,Saudi,1,11,Private,Riyadh,Self-Candidacy,587
female,Saudi,1,11,Governmental,Mecca,Self-Candidacy,493
female,Saudi,1,11,Governmental,Riyadh,Talented-Candidacy,667
male,Saudi,1,11,Governmental,Qaseem,Self-Candidacy,553
female,Saudi,1,11,Governmental,Tabuk,Self-Candidacy,540
male,Saudi,1,11,Private,Eastern,Self-Candidacy,493
female,Saudi,1,11,Governmental,Madinah,Self-Candidacy,593
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,493
male,Saudi,1,11,Governmental,Aseer,Talented-Candidacy,413
male,Saudi,1,11,Governmental,Aseer,Self-Candidacy,447
male,Saudi,1,11,Governmental,Aseer,Talented-Candidacy,560
female,Saudi,1,11,Governmental,Aseer,Self-Candidacy,553
female,Saudi,1,11,Private,Aseer,Self-Candidacy,640
female,Saudi,1,11,Private,Mecca,Self-Candidacy,633
male,Saudi,1,11,Governmental,Hudud-Shimaliyyah,Self-Candidacy,447
